Název okresu,typBytu,year_num,month_num,cena_count,cena_m2_mean,cena_mean
Strakonice,1+1,2022,2,3,53077,2430000
Strakonice,1+kk,2020,3,5,46254,1058000
Strakonice,1+kk,2020,4,5,43971,1080000
Strakonice,1+kk,2020,5,5,43971,1080000
Strakonice,1+kk,2020,6,5,43798,1075000
Strakonice,1+kk,2020,7,6,44951,1133333
Strakonice,1+kk,2020,8,5,44798,1104000
Strakonice,1+kk,2020,9,7,44235,1101285
Strakonice,1+kk,2020,10,6,43806,1120833
Strakonice,1+kk,2021,6,1,49666,1490000
Strakonice,1+kk,2022,2,1,59375,1900000
Strakonice,2+1,2020,3,6,29302,1543333
Strakonice,2+1,2020,4,2,29582,1720000
Strakonice,2+1,2020,5,4,32420,1805000
Strakonice,2+1,2020,6,6,33582,1875000
Strakonice,2+1,2020,7,7,34381,1801428
Strakonice,2+1,2020,8,6,33948,1801666
Strakonice,2+1,2020,9,9,34628,1898888
Strakonice,2+1,2020,10,5,35851,2062000
Strakonice,2+1,2020,12,2,36340,1655000
Strakonice,2+1,2021,2,4,41305,2925000
Strakonice,2+1,2021,3,3,43128,2878333
Strakonice,2+1,2021,4,1,31839,2770000
Strakonice,2+1,2021,6,2,30000,1845000
Strakonice,2+1,2021,7,2,30000,1845000
Strakonice,2+1,2021,8,4,43876,2452500
Strakonice,2+1,2021,9,3,42440,2386666
Strakonice,2+1,2021,10,2,48701,2680000
Strakonice,2+1,2021,11,3,33311,2193750
Strakonice,2+1,2021,12,8,45732,2698875
Strakonice,2+1,2022,1,11,48360,2837363
Strakonice,2+1,2022,2,11,47278,2896818
Strakonice,2+kk,2020,3,2,29964,1692000
Strakonice,2+kk,2020,4,3,34976,1758000
Strakonice,2+kk,2020,5,1,29293,1699000
Strakonice,2+kk,2020,9,3,34025,1733666
Strakonice,2+kk,2020,10,2,43163,2635500
Strakonice,2+kk,2020,12,2,43163,2635500
Strakonice,2+kk,2021,1,1,40666,2440000
Strakonice,2+kk,2021,2,1,41458,1990000
Strakonice,2+kk,2021,3,2,40729,1895000
Strakonice,2+kk,2021,4,1,48837,2100000
Strakonice,2+kk,2021,6,1,49736,1890000
Strakonice,2+kk,2021,8,1,43421,1650000
Strakonice,2+kk,2021,9,2,70850,2725000
Strakonice,2+kk,2021,10,2,69402,2670000
Strakonice,2+kk,2021,11,2,69402,2670000
Strakonice,2+kk,2021,12,1,53255,2290000
Strakonice,2+kk,2022,1,2,55657,3425000
Strakonice,2+kk,2022,2,2,56461,2487500
Strakonice,3+1,2020,3,10,29699,2092200
Strakonice,3+1,2020,4,7,31503,2281428
Strakonice,3+1,2020,5,1,43750,2800000
Strakonice,3+1,2020,6,7,31935,2373857
Strakonice,3+1,2020,7,5,36520,2668000
Strakonice,3+1,2020,8,7,33285,2227857
Strakonice,3+1,2020,9,7,30820,2135000
Strakonice,3+1,2020,10,7,32142,2295714
Strakonice,3+1,2020,12,10,33924,2488000
Strakonice,3+1,2021,1,7,35474,2534428
Strakonice,3+1,2021,2,7,34371,2455714
Strakonice,3+1,2021,3,5,31024,2344000
Strakonice,3+1,2021,4,3,33521,2565000
Strakonice,3+1,2021,6,4,38391,3018750
Strakonice,3+1,2021,7,6,40252,3000833
Strakonice,3+1,2021,8,6,37800,2935833
Strakonice,3+1,2021,9,5,39474,3181000
Strakonice,3+1,2021,10,1,37528,3265000
Strakonice,3+1,2021,11,8,47120,3168125
Strakonice,3+1,2021,12,9,39466,2817777
Strakonice,3+1,2022,1,8,41134,2813750
Strakonice,3+1,2022,2,8,40228,3316875
Strakonice,3+kk,2020,3,4,34117,2716810
Strakonice,3+kk,2020,4,4,33310,2666810
Strakonice,3+kk,2020,5,3,34258,2794080
Strakonice,3+kk,2020,6,2,33693,2390000
Strakonice,3+kk,2020,7,6,35061,3073706
Strakonice,3+kk,2020,8,3,33721,2760746
Strakonice,3+kk,2020,9,11,40887,3814867
Strakonice,3+kk,2020,10,11,36320,3543905
Strakonice,3+kk,2020,12,8,39553,3796070
Strakonice,3+kk,2021,1,2,44037,3062500
Strakonice,3+kk,2021,2,3,33004,3454666
Strakonice,3+kk,2021,3,4,34454,3241000
Strakonice,3+kk,2021,4,1,10880,4189000
Strakonice,3+kk,2021,6,2,31972,3739500
Strakonice,3+kk,2021,7,2,31972,3739500
Strakonice,3+kk,2021,8,2,42365,3545000
Strakonice,3+kk,2021,9,3,32865,4693000
Strakonice,3+kk,2021,10,2,24793,3739500
Strakonice,3+kk,2021,11,2,24793,3739500
Strakonice,3+kk,2021,12,3,41533,4857565
Strakonice,3+kk,2022,1,4,43649,5118173
Strakonice,3+kk,2022,2,5,45232,4592539
Strakonice,4+1,2020,4,2,32737,2582000
Strakonice,4+1,2020,5,2,32076,2530500
Strakonice,4+1,2020,6,2,32076,2530500
Strakonice,4+1,2020,7,1,28500,2280000
Strakonice,4+1,2021,2,5,21131,1865800
Strakonice,4+1,2021,3,6,23094,1958000
Strakonice,4+1,2021,4,3,26463,2196000
Strakonice,4+1,2021,11,4,49499,4250000
Strakonice,4+1,2022,1,1,26984,3400000
Strakonice,4+1,2022,2,1,63292,5190000
Strakonice,Atypický,2021,3,1,19605,1490000
Strakonice,Atypický,2021,8,1,48461,6300000
Strakonice,Atypický,2021,9,1,48461,6300000
Strakonice,Atypický,2021,10,1,40000,5200000
Strakonice,Atypický,2021,11,1,40000,5200000
Strakonice,Atypický,2021,12,1,40000,5200000
Strakonice,Atypický,2022,1,1,40000,5200000
Svitavy,1+1,2020,3,3,32355,1279666
Svitavy,1+1,2020,4,4,25738,1039500
Svitavy,1+1,2020,5,4,32633,1139750
Svitavy,1+1,2020,6,2,29305,1055000
Svitavy,1+1,2020,7,1,26944,970000
Svitavy,1+1,2020,8,3,45544,1730000
Svitavy,1+1,2020,9,1,50000,1800000
Svitavy,1+1,2020,10,2,47571,1784500
Svitavy,1+1,2020,12,3,50402,1763333
Svitavy,1+1,2021,1,3,57524,1999666
Svitavy,1+1,2021,2,3,60730,2266333
Svitavy,1+1,2021,3,4,53915,1844750
Svitavy,1+1,2021,4,5,53694,1921900
Svitavy,1+1,2021,6,3,48355,1485000
Svitavy,1+1,2021,7,4,51807,1688750
Svitavy,1+1,2021,8,14,48949,2003142
Svitavy,1+1,2021,9,5,52280,2207000
Svitavy,1+1,2021,10,6,54579,2543416
Svitavy,1+1,2021,11,6,50159,2212500
Svitavy,1+1,2022,1,2,43311,2100000
Svitavy,1+1,2022,2,4,42455,1899750
Svitavy,1+kk,2020,3,2,48353,1312040
Svitavy,1+kk,2020,4,2,48353,1312040
Svitavy,1+kk,2020,5,4,43148,1168270
Svitavy,1+kk,2020,6,4,43148,1168270
Svitavy,1+kk,2020,7,4,43148,1168270
Svitavy,1+kk,2020,8,3,45309,1227693
Svitavy,1+kk,2020,9,1,49436,1631401
Svitavy,1+kk,2020,10,2,44415,1465700
Svitavy,1+kk,2020,12,2,44036,1453200
Svitavy,1+kk,2021,1,2,44036,1453200
Svitavy,1+kk,2021,2,1,49436,1631401
Svitavy,1+kk,2021,3,2,43051,1310700
Svitavy,1+kk,2021,4,1,36666,990000
Svitavy,1+kk,2021,6,2,49677,1788407
Svitavy,1+kk,2021,7,1,49677,1788407
Svitavy,1+kk,2021,8,1,49677,1788407
Svitavy,1+kk,2021,9,1,56633,2038804
Svitavy,1+kk,2021,10,4,53374,2424451
Svitavy,1+kk,2021,11,3,51632,2548934
Svitavy,1+kk,2022,1,4,57164,2591136
Svitavy,1+kk,2022,2,1,62432,2310000
Svitavy,2+1,2020,3,8,25555,1601750
Svitavy,2+1,2020,4,5,32471,1917800
Svitavy,2+1,2020,5,8,32008,1993500
Svitavy,2+1,2020,6,3,23177,1563000
Svitavy,2+1,2020,7,1,17986,1349000
Svitavy,2+1,2020,8,15,30759,1949000
Svitavy,2+1,2020,9,10,32909,2027000
Svitavy,2+1,2020,10,13,28889,1739615
Svitavy,2+1,2020,12,8,35946,1960062
Svitavy,2+1,2021,1,7,33924,1975714
Svitavy,2+1,2021,2,5,29943,1807000
Svitavy,2+1,2021,3,3,37303,2280733
Svitavy,2+1,2021,4,4,35879,2031800
Svitavy,2+1,2021,6,8,42724,2545818
Svitavy,2+1,2021,7,8,42724,2545818
Svitavy,2+1,2021,8,7,283142,2672857
Svitavy,2+1,2021,9,6,322698,2636666
Svitavy,2+1,2021,10,5,46168,2683800
Svitavy,2+1,2021,11,4,40481,2479500
Svitavy,2+1,2021,12,23,49425,2610245
Svitavy,2+1,2022,1,6,43363,2236500
Svitavy,2+1,2022,2,8,49458,2762375
Svitavy,2+kk,2020,3,9,36375,1726693
Svitavy,2+kk,2020,4,9,36467,1792026
Svitavy,2+kk,2020,5,10,36143,1770724
Svitavy,2+kk,2020,6,7,37195,2009748
Svitavy,2+kk,2020,7,7,39294,2053891
Svitavy,2+kk,2020,8,6,38632,2021206
Svitavy,2+kk,2020,9,6,40087,1901206
Svitavy,2+kk,2020,10,4,44997,2158060
Svitavy,2+kk,2020,12,5,41922,2062648
Svitavy,2+kk,2021,1,5,42462,1912648
Svitavy,2+kk,2021,2,6,44208,2267206
Svitavy,2+kk,2021,3,3,40761,2369057
Svitavy,2+kk,2021,4,2,58833,2999500
Svitavy,2+kk,2021,6,8,49960,3017342
Svitavy,2+kk,2021,7,5,51021,3038015
Svitavy,2+kk,2021,8,4,55799,3197519
Svitavy,2+kk,2021,9,6,56641,2911189
Svitavy,2+kk,2021,10,8,54426,2894141
Svitavy,2+kk,2021,11,7,55044,2872590
Svitavy,2+kk,2022,1,5,54322,3119419
Svitavy,2+kk,2022,2,7,56617,3216728
Svitavy,3+1,2020,3,18,26623,2015027
Svitavy,3+1,2020,4,16,28143,2157781
Svitavy,3+1,2020,5,18,29644,2272750
Svitavy,3+1,2020,6,13,31542,2371538
Svitavy,3+1,2020,7,13,30522,2243769
Svitavy,3+1,2020,8,1,33333,2500000
Svitavy,3+1,2020,9,10,28625,2508250
Svitavy,3+1,2020,10,7,35549,3143928
Svitavy,3+1,2020,12,14,33647,3044964
Svitavy,3+1,2021,1,9,32806,3343833
Svitavy,3+1,2021,2,14,30393,2665321
Svitavy,3+1,2021,3,18,30081,2598083
Svitavy,3+1,2021,4,15,31751,2817633
Svitavy,3+1,2021,6,12,32583,2539833
Svitavy,3+1,2021,7,15,33756,2622466
Svitavy,3+1,2021,8,7,35137,2677931
Svitavy,3+1,2021,9,7,37518,2798645
Svitavy,3+1,2021,10,11,37594,2979727
Svitavy,3+1,2021,11,11,36782,2907454
Svitavy,3+1,2021,12,13,39239,2929769
Svitavy,3+1,2022,1,11,39991,2950636
Svitavy,3+1,2022,2,16,40904,3076000
Svitavy,3+kk,2020,3,6,23363,1626166
Svitavy,3+kk,2020,4,4,22545,1651750
Svitavy,3+kk,2020,5,3,28077,2076666
Svitavy,3+kk,2020,6,6,25402,1810666
Svitavy,3+kk,2020,7,4,30924,2093750
Svitavy,3+kk,2020,8,7,39335,2755000
Svitavy,3+kk,2020,9,6,36213,2492500
Svitavy,3+kk,2020,10,7,36448,2515000
Svitavy,3+kk,2020,12,6,38840,2992333
Svitavy,3+kk,2021,1,4,33055,2644750
Svitavy,3+kk,2021,2,7,33287,2497571
Svitavy,3+kk,2021,3,9,34623,2610333
Svitavy,3+kk,2021,4,7,35514,2638607
Svitavy,3+kk,2021,6,3,46796,3566333
Svitavy,3+kk,2021,7,3,46796,3566333
Svitavy,3+kk,2021,8,3,46796,3566333
Svitavy,3+kk,2021,9,2,38209,3174500
Svitavy,3+kk,2021,10,2,38209,3174500
Svitavy,3+kk,2021,11,2,27259,2542600
Svitavy,3+kk,2021,12,4,34307,3103275
Svitavy,3+kk,2022,1,4,36093,3115775
Svitavy,3+kk,2022,2,5,36798,3076000
Svitavy,4+1,2020,3,3,12193,1908666
Svitavy,4+1,2020,4,2,9228,1975000
Svitavy,4+1,2020,5,2,16888,1975000
Svitavy,4+1,2020,6,2,15730,1850000
Svitavy,4+1,2020,7,1,27777,3000000
Svitavy,4+1,2020,8,1,27777,3000000
Svitavy,4+1,2020,9,1,19090,2100000
Svitavy,4+1,2020,10,2,30391,3687500
Svitavy,4+1,2021,8,2,43664,3775000
Svitavy,4+1,2021,9,1,47674,4100000
Svitavy,4+1,2021,10,2,42073,3450000
Svitavy,4+1,2021,11,1,34146,2800000
Svitavy,4+1,2021,12,1,40218,3499000
Svitavy,4+1,2022,1,1,40218,3499000
Svitavy,4+1,2022,2,1,34146,2800000
Svitavy,4+kk,2020,3,3,29632,3014333
Svitavy,4+kk,2020,4,4,33307,3258250
Svitavy,4+kk,2020,5,3,40517,3811000
Svitavy,4+kk,2020,6,2,38609,3721500
Svitavy,4+kk,2020,7,2,38609,3721500
Svitavy,4+kk,2020,8,2,38609,3721500
Svitavy,4+kk,2020,9,1,32885,3453000
Svitavy,4+kk,2020,10,1,32885,3453000
Svitavy,4+kk,2020,12,1,38636,3400000
Svitavy,4+kk,2021,1,1,38636,3400000
Svitavy,4+kk,2021,2,1,38000,2660000
Svitavy,4+kk,2021,3,2,37164,3125500
Svitavy,4+kk,2021,4,1,38814,3765000
Svitavy,Atypický,2020,4,1,16939,5065000
Svitavy,Atypický,2020,5,1,16939,5065000
Svitavy,Atypický,2020,6,2,15136,3332500
Svitavy,Atypický,2020,7,4,24492,2653750
Svitavy,Atypický,2020,8,3,24055,2738333
Svitavy,Atypický,2020,9,2,14094,3207500
Svitavy,Atypický,2020,10,2,29415,3307500
Svitavy,Atypický,2020,12,2,13886,3182500
Svitavy,Atypický,2021,1,3,11949,2555000
Svitavy,Atypický,2021,2,1,16939,5065000
Svitavy,Atypický,2021,3,2,13469,3132500
Svitavy,Atypický,2021,4,2,13469,3132500
Svitavy,Atypický,2021,11,1,15345,2440000
Tachov,1+1,2020,3,3,35639,1303333
Tachov,1+1,2020,4,3,33047,1266666
Tachov,1+1,2020,5,2,35694,1350000
Tachov,1+1,2020,6,1,32500,1300000
Tachov,1+1,2020,7,3,34752,1364666
Tachov,1+1,2020,8,6,34731,1339966
Tachov,1+1,2020,9,8,33566,1306587
Tachov,1+1,2020,10,5,35688,1410740
Tachov,1+1,2020,12,3,33256,1223000
Tachov,1+1,2021,1,4,28924,1144750
Tachov,1+1,2021,2,2,32845,1130000
Tachov,1+1,2021,3,5,32984,1226000
Tachov,1+1,2021,4,2,36500,1290000
Tachov,1+1,2021,7,1,43055,1550000
Tachov,1+1,2021,8,3,40677,1623333
Tachov,1+1,2021,9,3,46599,1573666
Tachov,1+1,2021,10,2,36215,1505000
Tachov,1+1,2021,11,2,36215,1505000
Tachov,1+1,2022,2,1,48292,1980000
Tachov,1+kk,2020,3,4,64907,1636250
Tachov,1+kk,2020,4,4,64907,1636250
Tachov,1+kk,2020,5,4,64907,1636250
Tachov,1+kk,2020,6,5,59502,1559000
Tachov,1+kk,2020,7,6,55574,1490833
Tachov,1+kk,2020,8,4,64907,1636250
Tachov,1+kk,2020,9,5,58289,1519000
Tachov,1+kk,2020,10,4,64907,1636250
Tachov,1+kk,2020,12,4,64907,1636250
Tachov,1+kk,2021,1,4,64907,1636250
Tachov,1+kk,2021,2,3,65442,1682566
Tachov,1+kk,2021,3,2,66243,1725850
Tachov,1+kk,2021,4,1,69766,1883700
Tachov,1+kk,2021,6,1,79950,1599000
Tachov,1+kk,2021,11,1,68157,2590000
Tachov,1+kk,2022,2,1,61818,1360000
Tachov,2+1,2020,3,18,27853,1547166
Tachov,2+1,2020,4,21,27089,1538095
Tachov,2+1,2020,5,19,27397,1565000
Tachov,2+1,2020,6,20,27285,1643600
Tachov,2+1,2020,7,20,24791,1527875
Tachov,2+1,2020,8,12,25898,1534666
Tachov,2+1,2020,9,17,24892,1497941
Tachov,2+1,2020,10,17,26144,1548647
Tachov,2+1,2020,12,14,26203,1554642
Tachov,2+1,2021,1,13,24872,1520461
Tachov,2+1,2021,2,11,27136,1603181
Tachov,2+1,2021,3,9,28218,1646222
Tachov,2+1,2021,4,9,29289,1735111
Tachov,2+1,2021,6,7,24925,1645428
Tachov,2+1,2021,7,8,25304,1822125
Tachov,2+1,2021,8,8,26346,1858362
Tachov,2+1,2021,9,8,31652,2048237
Tachov,2+1,2021,10,5,38465,2251600
Tachov,2+1,2021,11,1,41816,2299900
Tachov,2+1,2021,12,7,31260,2025428
Tachov,2+1,2022,1,7,33385,1812428
Tachov,2+1,2022,2,9,33056,2014333
Tachov,2+kk,2020,3,2,26250,1145000
Tachov,2+kk,2020,4,2,26250,1145000
Tachov,2+kk,2020,5,2,30909,1390000
Tachov,2+kk,2020,6,3,33873,1754533
Tachov,2+kk,2020,7,2,31762,1431800
Tachov,2+kk,2020,8,2,32457,1456800
Tachov,2+kk,2020,9,2,32457,1456800
Tachov,2+kk,2020,10,1,20555,740000
Tachov,2+kk,2020,12,4,29729,1477500
Tachov,2+kk,2021,1,3,29041,1313000
Tachov,2+kk,2021,2,6,35882,1661266
Tachov,2+kk,2021,3,7,35464,1631085
Tachov,2+kk,2021,4,5,40890,1823920
Tachov,2+kk,2021,6,3,32461,1413000
Tachov,2+kk,2021,7,3,32461,1413000
Tachov,2+kk,2021,8,3,32461,1413000
Tachov,2+kk,2021,9,3,32461,1413000
Tachov,2+kk,2021,10,3,44120,1863000
Tachov,2+kk,2021,11,3,43180,1826333
Tachov,2+kk,2021,12,5,43286,1987800
Tachov,2+kk,2022,1,5,42014,2049600
Tachov,2+kk,2022,2,4,43699,2035000
Tachov,3+1,2020,3,28,25081,1820607
Tachov,3+1,2020,4,26,23581,1746946
Tachov,3+1,2020,5,23,24378,1743026
Tachov,3+1,2020,6,26,24639,1768007
Tachov,3+1,2020,7,22,25376,1851872
Tachov,3+1,2020,8,27,26611,1902266
Tachov,3+1,2020,9,22,27803,1952872
Tachov,3+1,2020,10,20,27513,1933230
Tachov,3+1,2020,12,22,27214,1863981
Tachov,3+1,2021,1,25,28530,1951184
Tachov,3+1,2021,2,41,27843,1989502
Tachov,3+1,2021,3,29,29090,2034124
Tachov,3+1,2021,4,19,29613,2102189
Tachov,3+1,2021,6,12,28811,2136500
Tachov,3+1,2021,7,8,25887,2012500
Tachov,3+1,2021,8,4,30461,2168750
Tachov,3+1,2021,9,7,29339,2037000
Tachov,3+1,2021,10,12,31950,2442000
Tachov,3+1,2021,11,8,32168,2323750
Tachov,3+1,2021,12,6,36129,2641666
Tachov,3+1,2022,1,9,40961,2846666
Tachov,3+1,2022,2,7,46583,3059714
Tachov,3+kk,2020,3,4,24166,1695000
Tachov,3+kk,2020,4,5,23264,1682100
Tachov,3+kk,2020,5,3,30475,2133333
Tachov,3+kk,2020,6,2,28865,2120000
Tachov,3+kk,2020,7,1,36029,2450000
Tachov,3+kk,2020,8,1,36029,2450000
Tachov,3+kk,2020,10,1,21774,1350000
Tachov,3+kk,2020,12,1,35714,2500000
Tachov,3+kk,2021,1,1,35714,2500000
Tachov,3+kk,2021,2,1,35714,2500000
Tachov,3+kk,2021,3,2,42857,3100000
Tachov,3+kk,2021,4,1,32857,2300000
Tachov,3+kk,2021,6,1,31285,2190000
Tachov,3+kk,2021,7,1,31285,2190000
Tachov,3+kk,2021,8,1,60632,4790000
Tachov,3+kk,2021,9,1,30727,1690000
Tachov,3+kk,2021,10,3,36275,2616666
Tachov,3+kk,2021,11,1,53797,4250000
Tachov,3+kk,2022,1,1,49450,4500000
Tachov,3+kk,2022,2,2,41143,3350000
Tachov,4+1,2020,3,5,23063,2174000
Tachov,4+1,2020,4,4,23089,2135000
Tachov,4+1,2020,5,4,23089,2135000
Tachov,4+1,2020,6,5,23617,2116000
Tachov,4+1,2020,7,4,22448,2022500
Tachov,4+1,2020,8,2,24793,2070000
Tachov,4+1,2020,9,1,24875,1990000
Tachov,4+1,2020,10,2,21790,1790000
Tachov,4+1,2020,12,2,21790,1790000
Tachov,4+1,2021,1,2,21790,1790000
Tachov,4+1,2021,2,3,21604,1876666
Tachov,4+1,2021,3,1,24875,1990000
Tachov,4+1,2021,4,1,17647,1499999
Tachov,4+1,2021,6,1,35632,3100000
Tachov,4+1,2021,9,1,35784,3650000
Tachov,4+1,2021,10,4,34196,3020950
Tachov,4+1,2021,11,5,34370,3483200
Tachov,4+1,2021,12,6,37959,3792000
Tachov,4+1,2022,1,3,37959,3792000
Tachov,4+1,2022,2,2,33180,3738500
Tachov,4+kk,2020,6,1,23517,1999000
Tachov,4+kk,2020,8,1,18952,1990000
Tachov,5+1,2020,3,1,14772,1950000
Tachov,5+1,2020,12,1,24051,2790000
Teplice,1+1,2020,3,19,11328,436894
Teplice,1+1,2020,4,22,13870,534090
Teplice,1+1,2020,5,21,14105,545476
Teplice,1+1,2020,6,15,15288,602266
Teplice,1+1,2020,7,13,15640,613692
Teplice,1+1,2020,8,18,17000,651222
Teplice,1+1,2020,9,17,16633,635390
Teplice,1+1,2020,10,18,12599,468944
Teplice,1+1,2020,12,20,16910,616050
Teplice,1+1,2021,1,16,17405,631375
Teplice,1+1,2021,2,12,14243,518916
Teplice,1+1,2021,3,16,15438,552062
Teplice,1+1,2021,4,5,16523,579800
Teplice,1+1,2021,6,11,25219,901818
Teplice,1+1,2021,7,10,26502,968400
Teplice,1+1,2021,8,12,25133,952281
Teplice,1+1,2021,9,15,22021,801106
Teplice,1+1,2021,10,13,23644,871200
Teplice,1+1,2021,11,14,23890,970142
Teplice,1+1,2021,12,15,25495,1022573
Teplice,1+1,2022,1,25,26121,1027564
Teplice,1+1,2022,2,24,27724,1029620
Teplice,1+kk,2020,3,6,23132,662333
Teplice,1+kk,2020,4,6,22702,669166
Teplice,1+kk,2020,5,5,22484,724800
Teplice,1+kk,2020,6,13,20944,623000
Teplice,1+kk,2020,7,11,20176,563090
Teplice,1+kk,2020,8,11,18656,547636
Teplice,1+kk,2020,9,8,16326,538000
Teplice,1+kk,2020,10,8,18374,558750
Teplice,1+kk,2020,12,6,18718,508166
Teplice,1+kk,2021,1,6,25099,706500
Teplice,1+kk,2021,2,6,20793,559666
Teplice,1+kk,2021,3,4,22519,543750
Teplice,1+kk,2021,4,4,22064,516250
Teplice,1+kk,2021,6,8,25133,628612
Teplice,1+kk,2021,7,9,24876,657655
Teplice,1+kk,2021,8,3,31633,853000
Teplice,1+kk,2021,9,9,26941,693000
Teplice,1+kk,2021,10,8,37799,1015862
Teplice,1+kk,2021,11,6,41771,1111316
Teplice,1+kk,2021,12,11,35704,1018809
Teplice,1+kk,2022,1,9,34408,973544
Teplice,1+kk,2022,2,9,38542,1112000
Teplice,2+1,2020,3,60,15097,916799
Teplice,2+1,2020,4,44,14647,872569
Teplice,2+1,2020,5,55,13999,825557
Teplice,2+1,2020,6,56,14199,796363
Teplice,2+1,2020,7,24,14177,824515
Teplice,2+1,2020,8,62,15224,869183
Teplice,2+1,2020,9,64,15557,943640
Teplice,2+1,2020,10,62,14740,897822
Teplice,2+1,2020,12,53,18193,1161696
Teplice,2+1,2021,1,56,15536,976891
Teplice,2+1,2021,2,44,18963,1149613
Teplice,2+1,2021,3,40,19582,1250600
Teplice,2+1,2021,4,22,23105,1414409
Teplice,2+1,2021,6,52,22400,1264480
Teplice,2+1,2021,7,60,23944,1376631
Teplice,2+1,2021,8,42,22193,1309833
Teplice,2+1,2021,9,49,24526,1364653
Teplice,2+1,2021,10,46,25006,1423065
Teplice,2+1,2021,11,44,24984,1352727
Teplice,2+1,2021,12,43,26266,1421400
Teplice,2+1,2022,1,49,26124,1461112
Teplice,2+1,2022,2,62,25402,1405125
Teplice,2+kk,2020,3,23,17308,851947
Teplice,2+kk,2020,4,16,15328,801049
Teplice,2+kk,2020,5,29,19902,934234
Teplice,2+kk,2020,6,21,17126,858847
Teplice,2+kk,2020,7,25,16237,761616
Teplice,2+kk,2020,8,5,25387,1026000
Teplice,2+kk,2020,9,34,16766,796891
Teplice,2+kk,2020,10,32,15668,697614
Teplice,2+kk,2020,12,30,19412,943293
Teplice,2+kk,2021,1,26,19635,936730
Teplice,2+kk,2021,2,23,21194,997695
Teplice,2+kk,2021,3,20,22899,1146742
Teplice,2+kk,2021,4,18,24412,1118047
Teplice,2+kk,2021,6,21,20837,914904
Teplice,2+kk,2021,7,21,23605,1050047
Teplice,2+kk,2021,8,23,19862,916086
Teplice,2+kk,2021,9,29,24428,1022620
Teplice,2+kk,2021,10,31,23856,1080096
Teplice,2+kk,2021,11,30,23134,1051466
Teplice,2+kk,2021,12,22,26671,1162590
Teplice,2+kk,2022,1,28,30075,1334783
Teplice,2+kk,2022,2,31,35011,1620029
Teplice,3+1,2020,3,71,13813,1087432
Teplice,3+1,2020,4,79,13703,1052211
Teplice,3+1,2020,5,84,13897,1044032
Teplice,3+1,2020,6,70,13159,986254
Teplice,3+1,2020,7,68,14620,1117717
Teplice,3+1,2020,8,79,14821,1124402
Teplice,3+1,2020,9,75,14372,1098823
Teplice,3+1,2020,10,72,15276,1168700
Teplice,3+1,2020,12,69,15957,1223681
Teplice,3+1,2021,1,66,16568,1309545
Teplice,3+1,2021,2,51,17476,1351137
Teplice,3+1,2021,3,56,19057,1445526
Teplice,3+1,2021,4,52,20317,1517734
Teplice,3+1,2021,6,48,21818,1710277
Teplice,3+1,2021,7,53,21916,1711613
Teplice,3+1,2021,8,58,21596,1662456
Teplice,3+1,2021,9,52,22132,1592711
Teplice,3+1,2021,10,39,23528,1753948
Teplice,3+1,2021,11,39,23426,1799920
Teplice,3+1,2021,12,53,24351,1787631
Teplice,3+1,2022,1,64,25345,1813492
Teplice,3+1,2022,2,71,27116,1964829
Teplice,3+kk,2020,3,14,27174,2153444
Teplice,3+kk,2020,4,11,31437,2429110
Teplice,3+kk,2020,5,8,31331,2486778
Teplice,3+kk,2020,6,10,29119,2262422
Teplice,3+kk,2020,7,9,31284,2470493
Teplice,3+kk,2020,8,9,31440,2600493
Teplice,3+kk,2020,9,10,31864,2452944
Teplice,3+kk,2020,10,10,26204,2183077
Teplice,3+kk,2020,12,7,29057,2404171
Teplice,3+kk,2021,1,4,29512,2732550
Teplice,3+kk,2021,2,8,25682,2232400
Teplice,3+kk,2021,3,8,22284,1894775
Teplice,3+kk,2021,4,7,30169,2779914
Teplice,3+kk,2021,6,4,30773,2497550
Teplice,3+kk,2021,7,5,32039,2916040
Teplice,3+kk,2021,8,2,25986,2395000
Teplice,3+kk,2021,9,3,21079,1586666
Teplice,3+kk,2021,10,3,22832,1690000
Teplice,3+kk,2021,11,1,24418,2100000
Teplice,3+kk,2021,12,3,32581,2156666
Teplice,3+kk,2022,1,4,32097,2245000
Teplice,3+kk,2022,2,5,38485,2761760
Teplice,4+1,2020,3,27,15140,1564037
Teplice,4+1,2020,4,24,14055,1493875
Teplice,4+1,2020,5,27,13914,1448925
Teplice,4+1,2020,6,19,14990,1526263
Teplice,4+1,2020,7,11,18210,1901090
Teplice,4+1,2020,8,20,17971,1763395
Teplice,4+1,2020,9,26,16448,1603496
Teplice,4+1,2020,10,30,17086,1669250
Teplice,4+1,2020,12,28,15406,1402142
Teplice,4+1,2021,1,30,15756,1478866
Teplice,4+1,2021,2,26,15807,1473038
Teplice,4+1,2021,3,27,15896,1400888
Teplice,4+1,2021,4,25,15299,1353360
Teplice,4+1,2021,6,21,20958,1962714
Teplice,4+1,2021,7,18,24522,2294577
Teplice,4+1,2021,8,16,21445,1927393
Teplice,4+1,2021,9,18,20814,1725327
Teplice,4+1,2021,10,18,19689,1740327
Teplice,4+1,2021,11,23,21065,1837169
Teplice,4+1,2021,12,21,23061,2056523
Teplice,4+1,2022,1,21,22543,1916809
Teplice,4+1,2022,2,23,21554,1871391
Teplice,4+kk,2020,3,3,34841,3659616
Teplice,4+kk,2020,4,2,37362,4014425
Teplice,4+kk,2020,5,2,37362,4014425
Teplice,4+kk,2020,6,2,38867,4164925
Teplice,4+kk,2020,7,1,39735,4529850
